date,St_etf,St_gbi,St_cea,j,fu,jm,r_etf,r_gbi,r_cea,r_j,r_fu,r_jm,lag1_r_j,lag3_r_j,lag5_r_j,roll_mean5_r_j,lag1_r_fu,lag3_r_fu,lag5_r_fu,roll_mean5_r_fu,lag1_r_jm,lag3_r_jm,lag5_r_jm,roll_mean5_r_jm
2022-06-10,1.195,184.835,59.0,3652.0,4027.0,2863.5,0.026283836074228,0.0001098337156526,-0.011794576492837,0.0068691024319566,0.0369288294825478,-0.0031380778889987,-0.0322827437211314,-0.0005454049767051,0.0235791689213081,0.002413176769785701,-0.0364320584837574,-0.0414678945456461,-0.0334953694103143,-0.013836361674801062,-0.0247562926617147,-0.00680334067642,0.011800601805174,0.0065463606076455625
2022-06-13,1.207,184.877,59.0,3695.5,4038.0,2869.5,0.0099917567319203,0.0002272038785902,0.0,0.0118409005100823,0.0027278380213285,0.0020931457145052,0.0068691024319566,0.0215874546043834,-0.0002725909789265,-0.0009288365280845994,0.0369288294825478,-0.0150415855249035,0.057255099590616,0.00024847810377135875,-0.0031380778889987,0.0303419242201082,0.0221489103510803,0.0035586246688110224
2022-06-14,1.198,184.8869,59.0,3607.0,4198.0,2843.0,-0.0074844424221369,5.354768273675716e-05,0.0,-0.0242394613214024,0.0388587015077955,-0.0092779658974175,0.0118409005100823,-0.0322827437211314,-0.0005454049767051,0.0014938617697171609,0.0027278380213285,-0.0364320584837574,-0.0414678945456461,-0.01065697421008614,0.0020931457145052,-0.0247562926617147,-0.00680334067642,-0.0004525282585039985
2022-06-15,1.188,184.8768,59.0,3380.0,4159.0,2671.0,-0.0083822787528043,-5.46294836540997e-05,0.0,-0.0650006924264745,-0.0093335606376666,-0.0624068985410389,-0.0242394613214024,0.0068691024319566,0.0215874546043834,-0.0032449494992222994,0.0388587015077955,0.0369288294825478,-0.0150415855249035,0.00540834500060218,-0.0092779658974175,-0.0031380778889987,0.0303419242201082,-0.0009474533027034986
2022-06-16,1.204,184.8705,59.0,3325.0,4034.0,2609.0,0.013378125946176,-3.4077327951351086e-05,0.0,-0.0164060353871099,-0.0305162212287546,-0.0234859279732324,-0.0650006924264745,0.0118409005100823,-0.0322827437211314,-0.020562578905393876,-0.0093335606376666,0.0027278380213285,-0.0364320584837574,0.00654994997804956,-0.0624068985410389,0.0020931457145052,-0.0247562926617147,-0.01949721785493292
2022-06-17,1.249,184.909,59.0,3263.5,4061.0,2576.5,0.0366938842568114,0.0002082322039978,0.0,-0.0186694350146824,0.0066708091721407,-0.0125351173684495,-0.0164060353871099,-0.0242394613214024,0.0068691024319566,-0.01738723723858958,-0.0305162212287546,0.0388587015077955,0.0369288294825478,0.0077331174290501195,-0.0234859279732324,-0.0092779658974175,-0.0031380778889987,-0.01924314491723646
2022-06-20,1.273,184.9189,59.25,2921.0,3846.0,2322.0,0.0190330884318286,5.353841612474117e-05,0.0042283361095211,-0.1108742156875312,-0.0543956015375727,-0.1040030055104422,-0.0186694350146824,-0.0650006924264745,0.0118409005100823,-0.022494944727917375,0.0066708091721407,-0.0093335606376666,0.0027278380213285,0.0016815133669687004,-0.0125351173684495,-0.0624068985410389,0.0020931457145052,-0.021122552813126617
2022-06-21,1.254,184.9212,59.6,2994.0,3912.0,2338.5,-0.0150378773645404,1.2437807582365455e-05,0.0058897940560636,0.0246842625918326,0.0170151050059829,0.007080814908104,-0.1108742156875312,-0.0164060353871099,-0.0242394613214024,-0.04703796796744007,-0.0543956015375727,-0.0305162212287546,0.0388587015077955,-0.00974317454481154,-0.1040030055104422,-0.0234859279732324,-0.0092779658974175,-0.0423417830581161
2022-06-22,1.264,184.9517,60.0,2939.5,3718.0,2291.5,0.0079428535139367,0.0001649215180085,0.0066889881507964,-0.018370787137264,-0.0508628628733186,-0.0203030732167621,0.0246842625918326,-0.0186694350146824,-0.0650006924264745,-0.03725322318479308,0.0170151050059829,0.0066708091721407,-0.0093335606376666,-0.014111893845174061,0.007080814908104,-0.0125351173684495,-0.0624068985410389,-0.03907002689701179
2022-06-23,1.296,185.0149,55.0,3069.0,3772.0,2388.5,0.0250013022054171,0.0003416524660051,-0.0870113769896298,0.0431122767774265,0.0144194754719586,0.0414589288808377,-0.018370787137264,-0.1108742156875312,-0.0164060353871099,-0.02792724212695098,-0.0508628628733186,-0.0543956015375727,-0.0305162212287546,-0.02241775429230446,-0.0203030732167621,-0.1040030055104422,-0.0234859279732324,-0.030649261832156438
2022-06-24,1.324,184.9781,61.2,3000.0,3753.0,2288.0,0.0213748595847336,-0.0001989226829769,0.1068140042858095,-0.0227394869694894,-0.0050498446183272,-0.042987480330328,0.0431122767774265,0.0246842625918326,-0.0186694350146824,-0.016023579694043697,0.0144194754719586,0.0170151050059829,0.0066708091721407,-0.013430614952161819,0.0414589288808377,0.007080814908104,-0.0125351173684495,-0.017660290461342418
2022-06-27,1.33,184.9614,60.0,3118.0,3868.0,2392.0,0.0045214847188458,-9.028503315462776e-05,-0.0198026272961797,0.0385794819674751,0.0301820574381641,0.0444517625708337,-0.0227394869694894,-0.018370787137264,-0.1108742156875312,-0.016837590085005096,-0.0050498446183272,-0.0508628628733186,-0.0543956015375727,-0.0157747457102554,-0.042987480330328,-0.0203030732167621,-0.1040030055104422,-0.023750763053718114
2022-06-28,1.354,184.8969,59.0,3223.0,3919.0,2515.5,0.0178842322564209,-0.0003487822263492,-0.0168071183163812,0.033120832197716,0.0130989416264464,0.0503417548608508,0.0385794819674751,0.0431122767774265,0.0246842625918326,0.013053149445996162,0.0301820574381641,0.0144194754719586,0.0170151050059829,0.0011407860848919606,0.0444517625708337,0.0414589288808377,0.007080814908104,0.005940190562537062
2022-06-29,1.292,184.9517,58.0,3202.0,3906.0,2490.5,-0.0468717691296731,0.0002963374764755,-0.0170944333593,-0.0065369882587778,-0.0033226867630071,-0.0099880974180351,0.033120832197716,-0.0227394869694894,-0.018370787137264,0.014740463367172843,0.0130989416264464,-0.0050498446183272,-0.0508628628733186,0.0003575534089846604,0.0503417548608508,-0.042987480330328,-0.0203030732167621,0.014592378553086422
2022-06-30,1.326,184.9694,57.5,3057.5,3846.0,2343.5,0.0259754864032607,9.569608229167171e-05,-0.0086580627431145,-0.0461780259953326,-0.0154801852878991,-0.0608379551505772,-0.0065369882587778,0.0385794819674751,0.0431122767774265,0.01710722314287008,-0.0033226867630071,0.0301820574381641,0.0144194754719586,0.009865588631046961,-0.0099880974180351,0.0444517625708337,0.0414589288808377,0.016655373712831822
2022-07-01,1.321,185.043,57.69,3009.0,3682.0,2280.5,-0.0037778662234825,0.0003978245105876,0.0032989004654933,-0.0159897909312821,-0.0435775643557019,-0.0272508212110057,-0.0461780259953326,0.033120832197716,-0.0227394869694894,-0.0007508374116817387,-0.0154801852878991,0.0130989416264464,-0.0050498446183272,0.0038856564790754207,-0.0608379551505772,0.0503417548608508,-0.042987480330328,-0.003804003093451158
2022-07-04,1.347,185.0911,59.0,2925.0,3675.0,2207.5,0.0194908718880387,0.0002599058031711,0.0224535956369214,-0.0283133169640883,-0.001902950146086,-0.0325340636736401,-0.0159897909312821,-0.0065369882587778,0.0385794819674751,0.0005991017959597215,-0.0435775643557019,-0.0033226867630071,0.0301820574381641,-0.003819887468399519,-0.0272508212110057,-0.0099880974180351,0.0444517625708337,-0.0006566712695866977
2022-07-05,1.359,185.0709,57.5,2986.5,3507.0,2262.0,0.0088692377407797,-0.0001091414030617,-0.0257524961024147,0.0208076525064038,-0.0467921615067589,0.0243887241979507,-0.0283133169640883,-0.0461780259953326,0.033120832197716,-0.012779457990352957,-0.001902950146086,-0.0154801852878991,0.0130989416264464,-0.010236888985249538,-0.0325340636736401,-0.0608379551505772,0.0503417548608508,-0.016053836518481458
2022-07-06,1.353,185.0844,57.27,3011.0,3278.0,2276.0,-0.0044247859803556,7.294235692942767e-05,-0.0040080213975387,0.0081701163093731,-0.0675274908364031,0.0061701385701557,0.0208076525064038,-0.0159897909312821,-0.0065369882587778,-0.015242093928615396,-0.0467921615067589,-0.0435775643557019,-0.0033226867630071,-0.022215109611890597,0.0243887241979507,-0.0272508212110057,-0.0099880974180351,-0.021244442651061478
2022-07-07,1.391,185.1051,59.0,3021.5,3211.0,2275.0,0.0276985637526548,0.0001118346145504,0.0297605174999533,0.0034811473198793,-0.020651065214261,-0.0004394638611707,0.0081701163093731,-0.0283133169640883,-0.0461780259953326,-0.012300673014985218,-0.0675274908364031,-0.001902950146086,-0.0154801852878991,-0.035056070426569795,0.0061701385701557,-0.0325340636736401,-0.0608379551505772,-0.018012795453423318
2022-07-08,1.351,185.1378,57.02,2936.0,3241.0,2206.0,-0.029177853963244,0.0001766407949214,-0.0341353604211934,-0.028705286067207,0.0092995090520335,-0.030799131571603,0.0034811473198793,0.0208076525064038,-0.0159897909312821,-0.002368838351942838,-0.020651065214261,-0.0467921615067589,-0.0435775643557019,-0.03609024641184218,-0.0004394638611707,0.0243887241979507,-0.0272508212110057,-0.005933097195542017
2022-07-11,1.308,185.2366,58.0,2891.0,3230.0,2193.0,-0.0323458059430548,0.0005335142080204,0.0170409270618934,-0.0154456477180601,-0.0033997869248451,-0.0059104513955595,-0.028705286067207,0.0081701163093731,-0.0283133169640883,-0.004911937379127818,0.0092995090520335,-0.0675274908364031,-0.001902950146086,-0.025514831730295097,-0.030799131571603,0.0061701385701557,-0.0325340636736401,-0.006642759267661477
2022-07-12,1.29,185.33,58.0,2753.0,3215.0,2101.5,-0.0138570346614262,0.0005040929321629,0.0,-0.0489112368737387,-0.0046547795449825,-0.0426190939727168,-0.0154456477180601,0.0034811473198793,0.0208076525064038,-0.0023384035299221775,-0.0033997869248451,-0.020651065214261,-0.0467921615067589,-0.02581419908604692,-0.0059104513955595,-0.0004394638611707,0.0243887241979507,-0.001318036812045357
2022-07-13,1.325,185.4152,59.1,2782.0,2997.0,2118.0,0.0267702410646048,0.0004596148594767,0.0187879138656332,0.0104788673407808,-0.0702155693550565,0.0078208717161802,-0.0489112368737387,-0.028705286067207,0.0081701163093731,-0.01628218140595068,-0.0046547795449825,0.0092995090520335,-0.0675274908364031,-0.017386722693691636,-0.0426190939727168,-0.030799131571603,0.0061701385701557,-0.014719600446178857
2022-07-14,1.362,185.5172,57.26,2743.5,2898.0,2088.5,0.0275417482891352,0.0005499654523084,-0.0316286247420836,-0.0139356159843581,-0.0335909444360355,-0.0140261422241217,0.0104788673407808,-0.0154456477180601,0.0034811473198793,-0.015820431199669138,-0.0702155693550565,-0.0033997869248451,-0.020651065214261,-0.017924338397422322,0.0078208717161802,-0.0059104513955595,-0.0004394638611707,-0.014389453816973957
2022-07-15,1.343,185.6072,58.24,2543.0,2815.0,1964.5,-0.0140482901862202,0.0004850125821115,0.0169701042184615,-0.0758899910769104,-0.0290585823068369,-0.0612083449387155,-0.0139356159843581,-0.0489112368737387,-0.028705286067207,-0.019303783860516618,-0.0335909444360355,-0.0046547795449825,0.0092995090520335,-0.02051231424177722,-0.0140261422241217,-0.0426190939727168,-0.030799131571603,-0.017106789489564157
2022-07-18,1.35,185.7282,57.6,2711.0,3094.0,2095.5,0.0051986749092376,0.0006517019615287,-0.0110498361865849,0.0639730840765458,0.0945024905592207,0.0645544283666118,-0.0758899910769104,0.0104788673407808,-0.0154456477180601,-0.028740724862457302,-0.0290585823068369,-0.0702155693550565,-0.0033997869248451,-0.028183932513551297,-0.0612083449387155,0.0078208717161802,-0.0059104513955595,-0.023188632162986656
2022-07-19,1.319,185.7937,57.4,2613.5,3130.0,1974.5,-0.0232307187151606,0.0003526037128828,-0.0034782643763249,-0.036627251345689,0.0115682524011874,-0.059476986638422,0.0639730840765458,-0.0139356159843581,-0.0489112368737387,-0.01285697850353612,0.0945024905592207,-0.0335909444360355,-0.0046547795449825,-0.008603477016738137,0.0645544283666118,-0.0140261422241217,-0.0426190939727168,-0.009095656210552397
2022-07-20,1.324,185.8741,57.34,2590.5,3049.0,1922.5,0.0037835837796391,0.0004326444273843,-0.0010458428702969,-0.0088394118981335,-0.026219336545944,-0.026688779346905,-0.036627251345689,-0.0758899910769104,0.0104788673407808,-0.010400181397926178,0.0115682524011874,-0.0290585823068369,-0.0702155693550565,-0.00535887062750416,-0.059476986638422,-0.0612083449387155,0.0078208717161802,-0.012467234743693437
2022-07-21,1.303,185.9716,59.32,2552.0,2994.0,1862.5,-0.0159881593721085,0.0005244110782209,0.0339480568145074,-0.0149735417901624,-0.018203382008681,-0.0317067511260844,-0.0088394118981335,0.0639730840765458,-0.0139356159843581,-0.014263837245709038,-0.026219336545944,0.0945024905592207,-0.0335909444360355,0.0034403759343183417,-0.026688779346905,0.0645544283666118,-0.0140261422241217,-0.019369164956310476
2022-07-22,1.307,186.0301,57.0,2628.0,3077.0,1924.5,0.0030651364993769,0.0003145146943266,-0.0398952494351811,0.0293457351398206,0.0273448103424681,0.0327465224700861,-0.0149735417901624,-0.036627251345689,-0.0758899910769104,-0.0144714224068699,-0.018203382008681,0.0115682524011874,-0.0290585823068369,0.006517888419789242,-0.0317067511260844,-0.059476986638422,-0.0612083449387155,-0.02290528673670302
2022-07-25,1.282,186.1346,57.3,2649.5,3058.0,1956.0,-0.0193130761436064,0.000561579337032,0.0052493558861437,0.0081478423283156,-0.0061939888330342,0.0162353778709618,0.0293457351398206,-0.0088394118981335,0.0639730840765458,0.006575722836476301,0.0273448103424681,-0.026219336545944,0.0945024905592207,0.017798566949650242,0.0327465224700861,-0.026688779346905,0.0645544283666118,-0.004114313254942696
2022-07-26,1.296,186.23,57.3,2675.5,3166.0,1977.5,0.0108612394316046,0.0005124010289232,0.0,0.0097653358185424,0.0347078539519497,0.0109318490470463,0.0081478423283156,-0.0149735417901624,-0.036627251345689,-0.0045893255131697385,-0.0061939888330342,-0.018203382008681,0.0115682524011874,-0.0023407289288007397,0.0162353778709618,-0.0317067511260844,-0.059476986638422,-0.013778123354072696
2022-07-27,1.316,186.3002,57.0,2685.5,3028.0,1987.0,0.0153142349730425,0.0003768822008573,-0.0052493558861436,0.0037306515941548,-0.044566625883618,0.0047925429100079,0.0097653358185424,0.0293457351398206,-0.0088394118981335,0.004689191919676541,0.0347078539519497,0.0273448103424681,-0.026219336545944,0.0022871913813517207,0.0109318490470463,0.0327465224700861,-0.026688779346905,0.00030364378302096364
2022-07-28,1.305,186.3167,59.2,2847.0,3187.0,2173.0,-0.0083937921284688,8.856281081608563e-05,0.0378702740554099,0.0583988779325235,0.051177699859997,0.0894827377046128,0.0037306515941548,0.0081478423283156,-0.0149735417901624,0.007203204618134203,-0.044566625883618,-0.0061939888330342,-0.018203382008681,-0.0013822664861830787,0.0047925429100079,0.0162353778709618,-0.0317067511260844,0.006599908234403544
2022-07-29,1.299,186.4446,62.53,2822.0,3157.0,2133.5,-0.0046083030861942,0.0006862300620753,0.0547248996892464,-0.0088199548652782,-0.0094578258593447,-0.018344877628375,0.0583988779325235,0.0097653358185424,0.0293457351398206,0.02187768856267138,0.051177699859997,0.0347078539519497,0.0273448103424681,0.012493949887552522,0.0894827377046128,0.0109318490470463,0.0327465224700861,0.030837806000542988
2022-08-01,1.325,186.6991,58.68,2915.0,3257.0,2162.5,0.0198177217497231,0.0013640859511388,-0.0635474883044256,0.0324239663718335,0.0311843167182418,0.0135011361779797,-0.0088199548652782,0.0037306515941548,0.0081478423283156,0.014244550561651623,-0.0094578258593447,-0.044566625883618,-0.0061939888330342,0.005133422647189962,-0.018344877628375,0.0047925429100079,0.0162353778709618,0.020619525980850765
2022-08-02,1.293,186.8582,57.35,2955.5,3188.0,2256.5,-0.0244473596484651,0.0008518104698798,-0.0229261096994012,0.0137980214798314,-0.0214127653661278,0.0425499804610214,0.0324239663718335,0.0583988779325235,0.0097653358185424,0.0190997753703552,0.0311843167182418,0.051177699859997,0.0347078539519497,0.01260908375744516,0.0135011361779797,0.0894827377046128,0.0109318490470463,0.020072677642254344
2022-08-03,1.255,186.9441,57.5,2954.5,3126.0,2212.5,-0.0298295272059732,0.0004596012464988,0.0026121042279249,-0.0003384094786948,-0.0196395289286837,-0.0196918423849712,0.0137980214798314,-0.0088199548652782,0.0037306515941548,0.019906312502613002,-0.0214127653661278,-0.0094578258593447,-0.044566625883618,0.0013849598938296618,0.0425499804610214,-0.018344877628375,0.0047925429100079,0.026396303925049363
2022-08-04,1.255,187.1017,57.5,2846.0,3012.0,2133.5,0.0,0.0008426776043258,0.0,-0.0374149321359316,-0.0371499220616377,-0.0363592742540298,-0.0003384094786948,0.0324239663718335,0.0583988779325235,0.01909250028804308,-0.0196395289286837,0.0311843167182418,0.051177699859997,0.006370379284816522,-0.0196918423849712,0.0135011361779797,0.0894827377046128,0.021499426866053547
2022-08-05,1.264,187.1132,58.5,2814.5,3065.0,2088.0,0.0071457231409185,6.146201021721968e-05,0.0172418064345059,-0.0111298737457163,0.0174432594505275,-0.0215571536255253,-0.0374149321359316,0.0137980214798314,-0.0088199548652782,-7.02617256479382e-05,-0.0371499220616377,-0.0214127653661278,-0.0094578258593447,-0.011295145099510417,-0.0363592742540298,0.0425499804610214,-0.018344877628375,-0.003668975525674978
2022-08-08,1.275,187.1446,59.0,2940.5,3126.0,2183.0,0.0086648828857237,0.0001677987743939,0.0085106896679086,0.0437950089959293,0.0197066626111101,0.0444934075474146,-0.0111298737457163,-0.0003384094786948,0.0324239663718335,-0.0005322455017355582,0.0174432594505275,-0.0196395289286837,0.0311843167182418,-0.005914928037535977,-0.0215571536255253,-0.0196918423849712,0.0135011361779797,-0.004311430725105038
2022-08-09,1.301,187.0765,46.04,2960.0,3143.0,2182.0,0.0201870209199788,-0.0003639559648118,-0.2480268600520375,0.0066096334180954,0.0054235258161457,-0.0004581901569277,0.0437950089959293,-0.0374149321359316,0.0137980214798314,0.0017419630230836023,0.0197066626111101,-0.0371499220616377,-0.0214127653661278,-0.008210458858962318,0.0444934075474146,-0.0363592742540298,0.0425499804610214,0.001887023548781941
2022-08-10,1.288,187.0808,58.0,2900.0,3143.0,2128.0,-0.0100425718482063,2.298498519305343e-05,0.2309324266927374,-0.0204785313435406,0.0,-0.0250593159314811,0.0066096334180954,-0.0111298737457163,-0.0003384094786948,0.0003042854107364023,0.0054235258161457,0.0174432594505275,-0.0196395289286837,-0.002843200622507618,-0.0004581901569277,-0.0215571536255253,-0.0196918423849712,-0.0067146105748078794
2022-08-11,1.298,187.0961,58.0,2897.0,3307.0,2135.0,0.0077339905997364,8.177950059726747e-05,0.0,-0.001035018205215,0.0508636761842252,0.00328407520119,-0.0204785313435406,0.0437950089959293,-0.0374149321359316,-0.0037237389622327573,0.0,0.0197066626111101,-0.0371499220616377,0.0010847051632291219,-0.0250593159314811,0.0444934075474146,-0.0363592742540298,-0.00778810528410986
2022-08-12,1.281,187.1215,58.5,2982.0,3405.0,2189.5,-0.0131835953673011,0.0001357498954564,0.0085837436913914,0.0289184975553332,0.0292035056018198,0.0252065605787282,-0.001035018205215,0.0066096334180954,-0.0111298737457163,0.0035522438239105622,0.0508636761842252,0.0054235258161457,0.0174432594505275,0.018687424812401703,0.00328407520119,-0.0004581901569277,-0.0215571536255253,0.00014056460693410026
2022-08-15,1.32,187.4811,58.0,2917.5,3363.0,2151.5,0.0299907136836823,0.0019199018397513,-0.0085837436913914,-0.0218671311639726,-0.0124115068433431,-0.0175079339627987,0.0289184975553332,-0.0204785313435406,0.0437950089959293,0.011561918084120461,0.0292035056018198,0.0,0.0197066626111101,0.021039474042660163,0.0252065605787282,-0.0250593159314811,0.0444934075474146,0.0094933074477848
2022-08-16,1.328,187.7723,58.0,3000.0,3241.0,2196.0,0.0060423144559626,0.0015520182279632,0.0,0.0278852034895356,-0.0369515085987222,0.0204722503507669,-0.0218671311639726,-0.001035018205215,0.0066096334180954,-0.001570509947859918,-0.0124115068433431,0.0508636761842252,0.0054235258161457,0.014615840151769522,-0.0175079339627987,0.00328407520119,-0.0004581901569277,-0.00290696085425786
2022-08-17,1.335,187.8308,58.0,2856.5,3229.0,1913.5,0.0052572407979706,0.0003114990290178,0.0,-0.0490151894857294,-0.0037094323832722,-0.1377034977636642,0.0278852034895356,0.0289184975553332,-0.0204785313435406,0.0026846040664281223,-0.0369515085987222,0.0292035056018198,0.0,0.00614083326879594,0.0204722503507669,0.0252065605787282,-0.0250593159314811,0.0012791272472810603
2022-08-18,1.343,187.9613,58.0,2818.5,3199.0,1888.5,0.0059746256888877,0.0006945329890958,0.0,-0.0133922706428875,-0.0093342308087572,-0.0131511627132454,-0.0490151894857294,-0.0218671311639726,-0.001035018205215,-0.0030227275620096387,-0.0037094323832722,-0.0124115068433431,0.0508636761842252,0.005398946792141502,-0.1377034977636642,-0.0175079339627987,0.00328407520119,-0.02124970911915556
2022-08-19,1.304,188.095,58.0,2532.5,3162.0,1871.5,-0.0294694540366393,0.0007110637722774,0.0,-0.1069978713987912,-0.0116335221801007,-0.0090426148080279,-0.0133922706428875,0.0278852034895356,0.0289184975553332,-0.005494178049544138,-0.0093342308087572,-0.0369515085987222,0.0292035056018198,-0.0066406346064549785,-0.0131511627132454,0.0204722503507669,0.0252065605787282,-0.02453675670204264
2022-08-22,1.326,188.1691,58.0,2609.0,3137.0,1961.0,0.0167304282592095,0.0003938722878847,0.0,0.0297600490138899,-0.0079378095787392,0.0467142988518627,-0.1069978713987912,-0.0490151894857294,-0.0218671311639726,-0.03267745184036902,-0.0116335221801007,-0.0037094323832722,-0.0124115068433431,-0.014808040162839079,-0.0090426148080279,-0.1377034977636642,-0.0175079339627987,-0.03138659177939386
2022-08-23,1.336,188.1083,58.8,2583.0,3275.0,1958.5,0.0075131833507831,-0.0003231658373801,0.0136988443581619,-0.0100154920408879,0.0430509398786742,-0.0012756730904603,0.0297600490138899,-0.0133922706428875,0.0278852034895356,-0.022352015804796517,-0.0079378095787392,-0.0093342308087572,-0.0369515085987222,-0.013913300709918298,0.0467142988518627,-0.0131511627132454,0.0204722503507669,-0.018542145216461574
2022-08-24,1.29,188.104,58.42,2589.5,3318.0,1948.0,-0.0350378567408733,-2.2859433358189627e-05,-0.0064835579449862,0.0025132927681056,0.0130443226810374,-0.0053756689034056,-0.0100154920408879,-0.1069978713987912,-0.0490151894857294,-0.029932154910881213,0.0430509398786742,-0.0116335221801007,-0.0037094323832722,0.002087188985560981,-0.0012756730904603,-0.0090426148080279,-0.1377034977636642,-0.022891729904707017
2022-08-25,1.261,187.9775,58.5,2628.0,3324.0,1960.5,-0.0227371613907983,-0.0006727265487441,0.0013684572782158,0.0147582937405549,0.001806685224949,0.0063963375299058,0.0025132927681056,0.0297600490138899,-0.0133922706428875,-0.019626458460114217,0.0130443226810374,-0.0079378095787392,-0.0093342308087572,0.005437939998422901,-0.0053756689034056,0.0467142988518627,-0.0131511627132454,0.003573835867344703
2022-08-26,1.255,187.918,58.5,2693.0,3354.0,2050.0,-0.0047694843990352,-0.0003165773492735,0.0,0.0244327132070977,0.0089847864078152,0.0446402504000675,0.0147582937405549,-0.0100154920408879,-0.1069978713987912,-0.013996345583425737,0.001806685224949,0.0430509398786742,-0.0116335221801007,0.007666123205164141,0.0063963375299058,-0.0012756730904603,-0.0090426148080279,0.007483335915974942
2022-08-29,1.254,187.9562,58.5,2561.0,3353.0,1963.5,-0.0007971303730181,0.0002032594954987,0.0,-0.0502580066120736,-0.0002981959169256,-0.0431111981143895,0.0244327132070977,0.0025132927681056,0.0297600490138899,0.012289771337752043,0.0089847864078152,0.0130443226810374,-0.0079378095787392,0.01178978492274732,0.0446402504000675,-0.0053756689034056,0.0467142988518627,0.01821990895759402
2022-08-30,1.238,188.0337,58.0,2463.0,3303.0,1868.0,-0.0128412679483246,0.000412245121997,-0.0085837436913914,-0.0390176880789872,-0.0150243210754389,-0.0498602552292763,-0.0502580066120736,0.0147582937405549,-0.0100154920408879,-0.003713839787440658,-0.0002981959169256,0.001806685224949,0.0430509398786742,0.013317707655110039,-0.0431111981143895,0.0063963375299058,-0.0012756730904603,0.0002548095643435819
2022-08-31,1.186,188.0631,58.0,2454.0,3134.0,1869.0,-0.0429108736868706,0.0001563427291052,0.0,-0.0036607728496811,-0.0525210024748235,0.0005351886667747,-0.0390176880789872,0.0244327132070977,0.0025132927681056,-0.009514278995060518,-0.0150243210754389,0.0089847864078152,0.0130443226810374,0.0017026554642874205,-0.0498602552292763,0.0446402504000675,-0.0053756689034056,-0.009462106863419618
2022-09-01,1.175,188.154,58.0,2424.0,3009.0,1818.0,-0.0093181529794113,0.0004832316328462,0.0,-0.0123002780816516,-0.0407023462859209,-0.0276665327181387,-0.0036607728496811,-0.0502580066120736,0.0147582937405549,-0.010749092118617859,-0.0525210024748235,-0.0002981959169256,0.001806685224949,-0.01141040956688476,0.0005351886667747,-0.0431111981143895,0.0063963375299058,-0.008279935349383559
2022-09-02,1.164,188.1675,58.0,2448.5,2955.0,1850.0,-0.0094057982868762,7.174716302833499e-05,0.0,0.0100565239531669,-0.0181091467898465,0.0174486433349464,-0.0123002780816516,-0.0390176880789872,0.0244327132070977,-0.01616080648305916,-0.0407023462859209,-0.0150243210754389,0.0089847864078152,-0.01991221586905874,-0.0276665327181387,-0.0498602552292763,0.0446402504000675,-0.01509250939899246
2022-09-05,1.173,188.3244,58.5,2482.5,3044.0,1872.5,0.0077022203620925,0.0008334841152393,0.0085837436913914,0.0137905247769555,0.0296737891413778,0.012088797319004,0.0100565239531669,-0.0036607728496811,-0.0502580066120736,-0.019036044333845318,-0.0181091467898465,-0.0525210024748235,-0.0002981959169256,-0.025331002508591084,0.0174486433349464,0.0005351886667747,-0.0431111981143895,-0.02053083081201668
2022-09-06,1.205,188.4217,58.98,2485.0,3020.0,1856.0,0.0269149972712798,0.0005165282515906,0.0081716491493192,0.0010065426114014,-0.007915608612661,-0.0088508020452286,0.0137905247769555,-0.0123002780816516,-0.0390176880789872,-0.006226338056039499,0.0296737891413778,-0.0407023462859209,-0.0150243210754389,-0.019336605496930396,0.012088797319004,-0.0276665327181387,-0.0498602552292763,-0.009490831725337979
2022-09-07,1.224,188.4486,58.99,2430.5,2855.0,1822.5,0.0156446171475159,0.0001427546826889,0.0001695346278537,-0.0221756620452188,-0.0561849882788047,-0.0182144494633326,0.0010065426114014,0.0100565239531669,-0.0036607728496811,0.0017785080820382215,-0.007915608612661,-0.0181091467898465,-0.0525210024748235,-0.01791486300437482,-0.0088508020452286,0.0174486433349464,0.0005351886667747,-0.001288941088528438
2022-09-08,1.207,188.4832,58.5,2506.5,2755.0,1865.5,-0.0139862419747398,0.0001835875885091,-0.0083411837771731,0.0307903602180478,-0.0356544005030957,0.0233199287783994,-0.0221756620452188,0.0137905247769555,-0.0123002780816516,-0.0019244697570693185,-0.0561849882788047,0.0296737891413778,-0.0407023462859209,-0.01864766016517106,-0.0182144494633326,0.012088797319004,-0.0276665327181387,-0.005038868714549898
2022-09-09,1.206,188.4963,58.0,2548.5,2751.0,1903.0,-0.0008288438104008,6.949980041480501e-05,-0.0085837436913914,0.0166175930765382,-0.0014529606624403,0.019902474634937,0.0307903602180478,0.0010065426114014,0.0100565239531669,0.006693657902870562,-0.0356544005030957,-0.007915608612661,-0.0181091467898465,-0.01763807100860602,0.0233199287783994,-0.0088508020452286,0.0174486433349464,0.005158423584757722
2022-09-13,1.204,188.5527,58.0,2603.0,2862.0,1968.5,-0.0016597514183643,0.0002991653627017,0.0,0.0211596752144689,0.0395561991918216,0.0338402430876426,0.0166175930765382,-0.0221756620452188,0.0137905247769555,0.008005871727544822,-0.0014529606624403,-0.0561849882788047,0.0296737891413778,-0.014306833783124778,0.019902474634937,-0.0182144494633326,0.012088797319004,0.0056491898447558414
