tradingDate,ric,change,percentageChange,lastPrice,totalReturn,fullPrice,netPrice
2022-01-30,.CDCGBI,0.0,0.0,182.9202,182.9202,112.2272,103.1428
2022-02-07,.CDCGBI,0.034,0.0,182.9541,182.9541,112.2071,103.0766
2022-02-08,.CDCGBI,-0.018,0.0,182.9364,182.9364,112.1945,103.0558
2022-02-09,.CDCGBI,0.016,0.0,182.9528,182.9528,112.1924,103.0544
2022-02-10,.CDCGBI,0.015,0.0,182.9679,182.9679,112.1985,103.0524
2022-02-11,.CDCGBI,-0.443,-0.2,182.5253,182.5253,111.9266,102.7882
2022-02-14,.CDCGBI,-0.016,0.0,182.509,182.509,111.9036,102.7468
2022-02-15,.CDCGBI,0.015,0.0,182.5243,182.5243,111.9114,102.7448
2022-02-16,.CDCGBI,-0.037,0.0,182.4875,182.4875,111.8889,102.7131
2022-02-17,.CDCGBI,0.015,0.0,182.5029,182.5029,111.8968,102.7112
2022-02-18,.CDCGBI,0.002,0.0,182.5052,182.5052,111.8909,102.7018
2022-02-21,.CDCGBI,-0.088,0.0,182.4176,182.4176,111.8269,102.6196
2022-02-22,.CDCGBI,-0.144,-0.1,182.2739,182.2739,111.7387,102.5266
2022-02-23,.CDCGBI,-0.001,0.0,182.2733,182.2733,111.7376,102.5155
2022-02-24,.CDCGBI,0.005,0.0,182.2785,182.2785,111.7392,102.5078
2022-02-25,.CDCGBI,-0.003,0.0,182.2755,182.2755,111.7328,102.4954
2022-02-28,.CDCGBI,0.049,0.0,182.3244,182.3244,111.7187,102.4913
2022-03-01,.CDCGBI,-0.052,0.0,182.2726,182.2726,111.6804,102.4511
2022-03-02,.CDCGBI,-0.068,0.0,182.2049,182.2049,111.6341,102.4018
2022-03-03,.CDCGBI,-0.193,-0.1,182.0124,182.0124,111.5121,102.2811
2022-03-04,.CDCGBI,-0.059,0.0,181.9537,181.9537,111.4709,102.237
2022-03-07,.CDCGBI,-0.005,0.0,181.9489,181.9489,111.4547,102.2023
2022-03-08,.CDCGBI,0.025,0.0,181.9737,181.9737,111.4371,102.2059
2022-03-09,.CDCGBI,-0.089,0.0,181.8845,181.8845,111.3806,102.1443
2022-03-10,.CDCGBI,-0.039,0.0,181.8455,181.8455,111.3454,102.1114
2022-03-11,.CDCGBI,0.021,0.0,181.8664,181.8664,111.3484,102.1127
2022-03-14,.CDCGBI,0.312,0.2,182.1787,182.1787,111.5166,102.2594
2022-03-15,.CDCGBI,-0.1,-0.1,182.0792,182.0792,111.448,102.1919
2022-03-16,.CDCGBI,-0.12,-0.1,181.9597,181.9597,111.3712,102.113
2022-03-17,.CDCGBI,-0.04,0.0,181.9202,181.9202,111.3337,102.0798
2022-03-18,.CDCGBI,0.122,0.1,182.042,182.042,111.4027,102.1388
2022-03-21,.CDCGBI,0.092,0.1,182.1339,182.1339,111.4355,102.1595
2022-03-22,.CDCGBI,-0.064,0.0,182.0695,182.0695,111.3679,102.112
2022-03-23,.CDCGBI,0.014,0.0,182.083,182.083,111.3663,102.1092
2022-03-24,.CDCGBI,0.019,0.0,182.1023,182.1023,111.3436,102.1096
2022-03-25,.CDCGBI,0.051,0.0,182.1534,182.1534,111.3495,102.1282
2022-03-28,.CDCGBI,0.124,0.1,182.2773,182.2773,111.4072,102.1672
2022-03-29,.CDCGBI,0.007,0.0,182.2846,182.2846,111.4058,102.1608
2022-03-30,.CDCGBI,0.099,0.1,182.3835,182.3835,111.4582,102.2068
2022-03-31,.CDCGBI,0.071,0.0,182.4547,182.4547,111.4996,102.2368
2022-04-01,.CDCGBI,0.089,0.0,182.5436,182.5436,111.5482,102.2769
2022-04-02,.CDCGBI,0.0,0.0,182.6724,182.6724,111.6244,102.3398
2022-04-06,.CDCGBI,0.146,0.1,182.8181,182.8181,111.699,102.3805
2022-04-07,.CDCGBI,0.163,0.1,182.981,182.981,111.7979,102.4627
2022-04-08,.CDCGBI,0.125,0.1,183.1057,183.1057,111.8617,102.5232
2022-04-11,.CDCGBI,0.064,0.0,183.1696,183.1696,111.8639,102.528
2022-04-12,.CDCGBI,0.014,0.0,183.1833,183.1833,111.8372,102.5252
2022-04-13,.CDCGBI,0.07,0.0,183.2535,183.2535,111.8698,102.5546
2022-04-14,.CDCGBI,0.123,0.1,183.3764,183.3764,111.934,102.6141
2022-04-15,.CDCGBI,0.046,0.0,183.4224,183.4224,111.9545,102.6298
2022-04-18,.CDCGBI,-0.054,0.0,183.3689,183.3689,111.8986,102.5675
2022-04-19,.CDCGBI,-0.049,0.0,183.32,183.32,111.8607,102.5291
2022-04-20,.CDCGBI,-0.015,0.0,183.3055,183.3055,111.8468,102.5103
2022-04-21,.CDCGBI,0.037,0.0,183.3426,183.3426,111.8506,102.5208
2022-04-22,.CDCGBI,0.041,0.0,183.3837,183.3837,111.8646,102.5337
2022-04-25,.CDCGBI,0.085,0.0,183.469,183.469,111.9039,102.5507
2022-04-26,.CDCGBI,0.055,0.0,183.524,183.524,111.9096,102.5714
2022-04-27,.CDCGBI,0.038,0.0,183.5617,183.5617,111.9269,102.5824
2022-04-28,.CDCGBI,0.003,0.0,183.565,183.565,111.9142,102.5737
2022-04-29,.CDCGBI,0.0,0.0,183.6293,183.6293,111.9386,102.5998
2022-05-05,.CDCGBI,0.132,0.1,183.7609,183.7609,112.0074,102.6115
2022-05-06,.CDCGBI,0.034,0.0,183.7948,183.7948,112.0211,102.6202
2022-05-09,.CDCGBI,0.109,0.1,183.9041,183.9041,112.0827,102.6508
2022-05-10,.CDCGBI,0.109,0.1,184.0127,184.0127,112.1263,102.7019
2022-05-11,.CDCGBI,0.102,0.1,184.1143,184.1143,112.1832,102.7492
2022-05-12,.CDCGBI,0.064,0.0,184.1782,184.1782,112.22,102.775
2022-05-13,.CDCGBI,0.119,0.1,184.2972,184.2972,112.2761,102.8321
2022-05-16,.CDCGBI,0.066,0.0,184.3636,184.3636,112.2829,102.8383
2022-05-17,.CDCGBI,0.079,0.0,184.4428,184.4428,112.3306,102.8727
2022-05-18,.CDCGBI,0.086,0.0,184.529,184.529,112.3631,102.9112
2022-05-19,.CDCGBI,0.062,0.0,184.5912,184.5912,112.3914,102.936
2022-05-20,.CDCGBI,0.054,0.0,184.6456,184.6456,112.4217,102.9564
2022-05-23,.CDCGBI,0.164,0.1,184.81,184.81,112.5056,103.0183
2022-05-24,.CDCGBI,0.04,0.0,184.8495,184.8495,112.5257,103.0302
2022-05-25,.CDCGBI,0.022,0.0,184.8714,184.8714,112.5177,103.0321
2022-05-26,.CDCGBI,0.151,0.1,185.0225,185.0225,112.6067,103.1075
2022-05-27,.CDCGBI,0.056,0.0,185.0789,185.0789,112.5984,103.1291
2022-05-30,.CDCGBI,-0.009,0.0,185.0702,185.0702,112.5679,103.0926
2022-05-31,.CDCGBI,-0.101,-0.1,184.9691,184.9691,112.4973,103.0247
2022-06-01,.CDCGBI,-0.091,0.0,184.8779,184.8779,112.4276,102.9625
2022-06-02,.CDCGBI,0.0,0.0,184.8162,184.8162,112.3857,102.9171
2022-06-06,.CDCGBI,-0.069,0.0,184.7477,184.7477,112.3207,102.8364
2022-06-07,.CDCGBI,-0.032,0.0,184.7158,184.7158,112.2984,102.8079
2022-06-08,.CDCGBI,0.029,0.0,184.7448,184.7448,112.316,102.8138
2022-06-09,.CDCGBI,0.07,0.0,184.8147,184.8147,112.3422,102.843
2022-06-10,.CDCGBI,0.02,0.0,184.835,184.835,112.3511,102.844
2022-06-13,.CDCGBI,0.042,0.0,184.877,184.877,112.357,102.8364
2022-06-14,.CDCGBI,0.01,0.0,184.8869,184.8869,112.3605,102.8315
2022-06-15,.CDCGBI,-0.01,0.0,184.8768,184.8768,112.3416,102.8154
2022-06-16,.CDCGBI,-0.006,0.0,184.8705,184.8705,112.3359,102.8013
2022-06-17,.CDCGBI,0.039,0.0,184.909,184.909,112.3291,102.8126
2022-06-20,.CDCGBI,0.01,0.0,184.9189,184.9189,112.2822,102.7869
2022-06-21,.CDCGBI,0.002,0.0,184.9212,184.9212,112.2741,102.7777
2022-06-22,.CDCGBI,0.031,0.0,184.9517,184.9517,112.2866,102.7846
2022-06-23,.CDCGBI,0.063,0.0,185.0149,185.0149,112.3239,102.8099
2022-06-24,.CDCGBI,-0.037,0.0,184.9781,184.9781,112.2978,102.7786
2022-06-27,.CDCGBI,-0.017,0.0,184.9614,184.9614,112.2818,102.7377
2022-06-28,.CDCGBI,-0.065,0.0,184.8969,184.8969,112.242,102.6907
2022-06-29,.CDCGBI,0.055,0.0,184.9517,184.9517,112.2699,102.7112
2022-06-30,.CDCGBI,0.018,0.0,184.9694,184.9694,112.2723,102.7108
2022-07-01,.CDCGBI,0.074,0.0,185.043,185.043,112.317,102.742
2022-07-04,.CDCGBI,0.048,0.0,185.0911,185.0911,112.3383,102.7381
2022-07-05,.CDCGBI,-0.02,0.0,185.0709,185.0709,112.2996,102.7163
2022-07-06,.CDCGBI,0.014,0.0,185.0844,185.0844,112.3064,102.7136
2022-07-07,.CDCGBI,0.021,0.0,185.1051,185.1051,112.3158,102.7149
2022-07-08,.CDCGBI,0.033,0.0,185.1378,185.1378,112.3327,102.723
2022-07-11,.CDCGBI,0.099,0.1,185.2366,185.2366,112.3531,102.7477
2022-07-12,.CDCGBI,0.093,0.1,185.33,185.33,112.4046,102.79
2022-07-13,.CDCGBI,0.085,0.0,185.4152,185.4152,112.4429,102.8278
2022-07-14,.CDCGBI,0.102,0.1,185.5172,185.5172,112.4998,102.8751
2022-07-15,.CDCGBI,0.09,0.0,185.6072,185.6072,112.531,102.9156
2022-07-18,.CDCGBI,,,,185.7282,112.5784,102.9528
2022-07-19,.CDCGBI,,,,185.7937,112.6106,102.9794
2022-07-20,.CDCGBI,,,,185.8741,112.6309,103.0145
2022-07-21,.CDCGBI,,,,185.9716,112.6836,103.0592
2022-07-22,.CDCGBI,,,,186.0301,112.7112,103.0819
2022-07-25,.CDCGBI,,,,186.1346,112.7087,103.1099
2022-07-26,.CDCGBI,,,,186.23,112.7358,103.1534
2022-07-27,.CDCGBI,,,,186.3002,112.7658,103.1827
2022-07-28,.CDCGBI,,,,186.3167,112.7639,103.1817
2022-07-29,.CDCGBI,,,,186.4446,112.8311,103.2436
2022-08-01,.CDCGBI,,,,186.6991,112.9532,103.3559
2022-08-02,.CDCGBI,,,,186.8582,113.0481,103.4351
2022-08-03,.CDCGBI,,,,186.9441,113.0926,103.4732
2022-08-04,.CDCGBI,,,,187.1017,113.1852,103.5516
2022-08-05,.CDCGBI,,,,187.1132,113.1814,103.5477
2022-08-08,.CDCGBI,,,,187.1446,113.1826,103.5345
2022-08-09,.CDCGBI,,,,187.0765,113.1312,103.4858
2022-08-10,.CDCGBI,,,,187.0808,113.1267,103.478
2022-08-11,.CDCGBI,,,,187.0961,113.1308,103.4763
2022-08-12,.CDCGBI,,,,187.1215,113.1362,103.4802
2022-08-15,.CDCGBI,,,,187.4811,113.3147,103.6517
2022-08-16,.CDCGBI,,,,187.7723,113.486,103.8054
2022-08-17,.CDCGBI,,,,187.8308,113.5038,103.828
2022-08-18,.CDCGBI,,,,187.9613,113.5694,103.8912
2022-08-19,.CDCGBI,,,,188.095,113.6263,103.9562
2022-08-22,.CDCGBI,,,,188.1691,113.6272,103.967
2022-08-23,.CDCGBI,,,,188.1083,113.5642,103.9225
2022-08-24,.CDCGBI,,,,188.104,113.5545,103.9097
2022-08-25,.CDCGBI,,,,187.9775,113.4694,103.8282
2022-08-26,.CDCGBI,,,,187.918,113.4161,103.7843
2022-08-29,.CDCGBI,,,,187.9562,113.4083,103.775
2022-08-30,.CDCGBI,,,,188.0337,113.4471,103.8084
2022-08-31,.CDCGBI,,,,188.0631,113.4623,103.8146
2022-09-01,.CDCGBI,,,,188.154,113.5023,103.8553
2022-09-02,.CDCGBI,,,,188.1675,113.502,103.8527
2022-09-05,.CDCGBI,,,,188.3244,113.5692,103.91
2022-09-06,.CDCGBI,,,,188.4217,113.6151,103.9543
2022-09-07,.CDCGBI,,,,188.4486,113.6314,103.9592
2022-09-08,.CDCGBI,,,,188.4832,113.6407,103.9684
2022-09-09,.CDCGBI,,,,188.4963,113.6461,103.9655
2022-09-13,.CDCGBI,,,,188.5527,113.6276,103.9562
2022-09-14,.CDCGBI,,,,188.5477,113.6231,103.9432
2022-09-15,.CDCGBI,,,,188.5684,113.6259,103.9446
2022-09-16,.CDCGBI,,,,188.571,113.6009,103.9358
2022-09-19,.CDCGBI,,,,188.5972,113.5673,103.9198
2022-09-20,.CDCGBI,,,,188.61,113.5682,103.9168
2022-09-21,.CDCGBI,,,,188.6715,113.5973,103.941
2022-09-22,.CDCGBI,,,,188.6666,113.5755,103.928
2022-09-23,.CDCGBI,,,,188.7022,113.5884,103.9378
2022-09-26,.CDCGBI,,,,188.6732,113.5069,103.8908
2022-09-27,.CDCGBI,,,,188.64,113.4732,103.8619
2022-09-28,.CDCGBI,,,,188.6208,113.456,103.8409
2022-09-29,.CDCGBI,,,,188.5695,113.4236,103.8019
2022-09-30,.CDCGBI,,,,188.4852,113.3701,103.7444
2022-10-10,.CDCGBI,,,,188.6097,113.4306,103.712
2022-10-11,.CDCGBI,,,,188.7058,113.4867,103.7555
2022-10-12,.CDCGBI,,,,188.7464,113.4912,103.768
2022-10-13,.CDCGBI,,,,188.7955,113.5075,103.7852
2022-10-14,.CDCGBI,,,,188.9294,113.5577,103.8499
2022-10-17,.CDCGBI,,,,189.0373,113.5315,103.8796
2022-10-18,.CDCGBI,,,,189.1008,113.5665,103.9048
2022-10-19,.CDCGBI,,,,189.1349,113.5851,103.9137
2022-10-20,.CDCGBI,,,,189.1332,113.5797,103.9026
2022-10-21,.CDCGBI,,,,189.1501,113.5661,103.9018
2022-10-24,.CDCGBI,,,,189.2218,113.5747,103.9113
2022-10-25,.CDCGBI,,,,189.2068,113.5608,103.8927
2022-10-26,.CDCGBI,,,,189.2067,113.5541,103.8824
2022-10-27,.CDCGBI,,,,189.2557,113.5542,103.8996
2022-10-28,.CDCGBI,,,,189.3037,113.5726,103.9162
2022-10-31,.CDCGBI,,,,189.4339,113.6195,103.9584
2022-11-01,.CDCGBI,,,,189.3563,113.5368,103.9051
2022-11-02,.CDCGBI,,,,189.2846,113.4903,103.8551
2022-11-03,.CDCGBI,,,,189.3082,113.5012,103.8582
2022-11-04,.CDCGBI,,,,189.2158,113.4378,103.7966
2022-11-07,.CDCGBI,,,,189.2525,113.4208,103.7868
2022-11-08,.CDCGBI,,,,189.1858,113.3808,103.7396
2022-11-09,.CDCGBI,,,,189.1362,113.3147,103.7018
2022-11-10,.CDCGBI,,,,189.0878,113.2685,103.6648
2022-11-11,.CDCGBI,,,,188.8821,113.1287,103.5401
2022-11-14,.CDCGBI,,,,188.1066,112.6335,103.0779
2022-11-15,.CDCGBI,,,,187.9413,112.5223,102.9758
2022-11-16,.CDCGBI,,,,187.6634,112.3471,102.8109
2022-11-17,.CDCGBI,,,,187.5838,112.2971,102.7565
2022-11-18,.CDCGBI,,,,187.5846,112.2843,102.7468
2022-11-21,.CDCGBI,,,,187.7007,112.3026,102.7813
2022-11-22,.CDCGBI,,,,187.696,112.2895,102.7685
2022-11-23,.CDCGBI,,,,187.7604,112.3058,102.7943
2022-11-24,.CDCGBI,,,,188.0046,112.4445,102.9202
2022-11-25,.CDCGBI,,,,187.9185,112.3787,102.8622
2022-11-28,.CDCGBI,,,,187.8402,112.299,102.7883
2022-11-29,.CDCGBI,,,,187.4685,112.0637,102.5711
2022-11-30,.CDCGBI,,,,187.3682,111.9977,102.5051
2022-12-01,.CDCGBI,,,,187.3238,111.9577,102.4704
2022-12-02,.CDCGBI,,,,187.3439,111.9637,102.4714
2022-12-05,.CDCGBI,,,,187.3072,111.9008,102.4208
2022-12-06,.CDCGBI,,,,187.1406,111.7973,102.3182
2022-12-07,.CDCGBI,,,,186.9631,111.6763,102.2096
2022-12-08,.CDCGBI,,,,186.974,111.6652,102.2056
2022-12-09,.CDCGBI,,,,186.8955,111.5992,102.1519
2022-12-12,.CDCGBI,,,,186.8047,111.5054,102.0712
2022-12-13,.CDCGBI,,,,186.4569,111.2758,101.8681
2022-12-14,.CDCGBI,,,,186.3823,111.2234,101.8166
2022-12-15,.CDCGBI,,,,186.4072,111.2361,101.8203
2022-12-16,.CDCGBI,,,,186.4044,111.2246,101.8087
2022-12-19,.CDCGBI,,,,186.538,111.2914,101.8525
2022-12-20,.CDCGBI,,,,186.5979,111.313,101.8756
2022-12-21,.CDCGBI,,,,186.5881,111.3035,101.86
2022-12-22,.CDCGBI,,,,186.7094,111.3721,101.9173
2022-12-23,.CDCGBI,,,,186.8805,111.473,102.0021
2022-12-26,.CDCGBI,,,,186.9628,111.5117,102.0174
2022-12-27,.CDCGBI,,,,186.9979,111.5277,102.0268
2022-12-28,.CDCGBI,,,,187.0459,111.5444,102.0433
2022-12-29,.CDCGBI,,,,187.2368,111.6506,102.1392
2022-12-30,.CDCGBI,,,,187.3068,111.6905,102.1679
2023-01-03,.CDCGBI,,,,187.5476,111.8245,102.2609
2023-01-04,.CDCGBI,,,,187.7801,111.9626,102.3794
2023-01-05,.CDCGBI,,,,188.0227,112.1056,102.5035
2023-01-06,.CDCGBI,,,,188.0027,112.0917,102.4824
2023-01-09,.CDCGBI,,,,188.0588,112.1166,102.4832
2023-01-10,.CDCGBI,,,,187.8983,112.0144,102.3844
2023-01-11,.CDCGBI,,,,187.8427,111.9746,102.3436
2023-01-12,.CDCGBI,,,,187.8773,111.9943,102.3527
2023-01-13,.CDCGBI,,,,187.8304,111.9613,102.3167
2023-01-16,.CDCGBI,,,,187.7771,111.8971,102.257
2023-01-17,.CDCGBI,,,,187.6991,111.8276,102.2038
2023-01-18,.CDCGBI,,,,187.6056,111.7606,102.1421
2023-01-19,.CDCGBI,,,,187.6522,111.7842,102.1578
2023-01-20,.CDCGBI,,,,187.5999,111.7173,102.1188
2023-01-30,.CDCGBI,,,,187.8187,111.7246,102.1392
2023-01-31,.CDCGBI,,,,187.8639,111.7513,102.1542
2023-02-01,.CDCGBI,,,,187.8803,111.7469,102.1532
2023-02-02,.CDCGBI,,,,187.8638,111.7365,102.134
2023-02-03,.CDCGBI,,,,187.9717,111.8004,102.1835
2023-02-06,.CDCGBI,,,,188.0535,111.8443,102.1985
2023-02-07,.CDCGBI,,,,188.0898,111.8643,102.2085
2023-02-08,.CDCGBI,,,,188.1476,111.8982,102.2304
2023-02-09,.CDCGBI,,,,188.2239,111.9347,102.2624
2023-02-10,.CDCGBI,,,,188.274,111.9616,102.28
2023-02-13,.CDCGBI,,,,188.3751,112.008,102.3056
2023-02-14,.CDCGBI,,,,188.4441,112.0486,102.3337
2023-02-15,.CDCGBI,,,,188.5007,112.0809,102.3549
2023-02-16,.CDCGBI,,,,188.5889,112.1333,102.3934
2023-02-17,.CDCGBI,,,,188.6369,112.1473,102.4099
2023-02-20,.CDCGBI,,,,188.6322,112.1299,102.3772
2023-02-21,.CDCGBI,,,,188.5943,112.0999,102.3462
2023-02-22,.CDCGBI,,,,188.6006,112.0991,102.3397
2023-02-23,.CDCGBI,,,,188.6003,112.0764,102.3294
2023-02-24,.CDCGBI,,,,188.6151,112.0815,102.3276
2023-02-27,.CDCGBI,,,,188.6526,112.0671,102.3181
2023-02-28,.CDCGBI,,,,188.6359,112.0516,102.2989
2023-03-01,.CDCGBI,,,,188.6726,112.0618,102.309
2023-03-02,.CDCGBI,,,,188.6794,112.0625,102.3027
2023-03-03,.CDCGBI,,,,188.667,112.0513,102.2859
2023-03-06,.CDCGBI,,,,188.8439,112.1447,102.3532
2023-03-07,.CDCGBI,,,,188.8655,112.1548,102.3551
2023-03-08,.CDCGBI,,,,188.9455,112.1848,102.3891
2023-03-09,.CDCGBI,,,,189.011,112.2218,102.4151
2023-03-10,.CDCGBI,,,,189.0732,112.246,102.4393
2023-03-13,.CDCGBI,,,,189.131,112.2573,102.4411
2023-03-14,.CDCGBI,,,,189.1718,112.2756,102.4536
2023-03-15,.CDCGBI,,,,189.2396,112.3029,102.4809
2023-03-16,.CDCGBI,,,,189.2909,112.3313,102.4991
2023-03-17,.CDCGBI,,,,189.3892,112.3781,102.5432
2023-03-20,.CDCGBI,,,,189.4838,112.4093,102.5652
2023-03-21,.CDCGBI,,,,189.5662,112.4493,102.6005
2023-03-22,.CDCGBI,,,,189.6307,112.4731,102.626
2023-03-23,.CDCGBI,,,,189.6208,112.4556,102.6106
2023-03-24,.CDCGBI,,,,189.6112,112.4181,102.5953
2023-03-27,.CDCGBI,,,,189.697,112.4367,102.6125
2023-03-28,.CDCGBI,,,,189.726,112.4512,102.6184
2023-03-29,.CDCGBI,,,,189.7539,112.4602,102.6237
2023-03-30,.CDCGBI,,,,189.7689,112.4643,102.622
2023-03-31,.CDCGBI,,,,189.854,112.5136,102.6588
2023-04-03,.CDCGBI,,,,189.9301,112.5341,102.6706
2023-04-04,.CDCGBI,,,,189.9752,112.5608,102.6854
2023-04-06,.CDCGBI,,,,190.0374,112.5911,102.6995
2023-04-07,.CDCGBI,,,,190.0429,112.594,102.6925
2023-04-10,.CDCGBI,,,,190.1463,112.6338,102.7193
2023-04-11,.CDCGBI,,,,190.2489,112.6655,102.7656
2023-04-12,.CDCGBI,,,,190.2952,112.6705,102.781
2023-04-13,.CDCGBI,,,,190.3672,112.7043,102.8106
2023-04-14,.CDCGBI,,,,190.4112,112.7202,102.8247
2023-04-17,.CDCGBI,,,,190.4863,112.7499,102.836
2023-04-18,.CDCGBI,,,,190.5816,112.8015,102.8782
2023-04-19,.CDCGBI,,,,190.6386,112.8287,102.8996
2023-04-20,.CDCGBI,,,,190.7195,112.8703,102.934
2023-04-21,.CDCGBI,,,,190.788,112.8885,102.9616
2023-04-24,.CDCGBI,,,,190.964,112.9754,103.0282
2023-04-25,.CDCGBI,,,,190.9842,112.9872,103.0293
2023-04-26,.CDCGBI,,,,191.0476,113.0091,103.0542
2023-04-27,.CDCGBI,,,,191.2291,113.11,103.1439
2023-04-28,.CDCGBI,,,,191.2685,113.1186,103.1555
2023-05-04,.CDCGBI,,,,191.56,113.2689,103.2554
2023-05-05,.CDCGBI,,,,191.7614,113.3854,103.3557
2023-05-08,.CDCGBI,,,,191.8679,113.4373,103.3842
2023-05-09,.CDCGBI,,,,191.9272,113.4724,103.4067
2023-05-10,.CDCGBI,,,,192.0834,113.5537,103.4823
2023-05-11,.CDCGBI,,,,192.2767,113.6581,103.5782
2023-05-12,.CDCGBI,,,,192.2836,113.6607,103.5721
2023-05-15,.CDCGBI,,,,192.3333,113.6361,103.5694
2023-05-16,.CDCGBI,,,,192.3421,113.6413,103.5643
2023-05-17,.CDCGBI,,,,192.3107,113.6221,103.5372
2023-05-18,.CDCGBI,,,,192.2857,113.5855,103.5135
2023-05-19,.CDCGBI,,,,192.3162,113.5935,103.5203
2023-05-22,.CDCGBI,,,,192.3965,113.6247,103.5344
2023-05-23,.CDCGBI,,,,192.5267,113.6971,103.5958
2023-05-24,.CDCGBI,,,,192.58,113.7232,103.615
2023-05-25,.CDCGBI,,,,192.605,113.7129,103.6188
2023-05-26,.CDCGBI,,,,192.61,113.7062,103.6116
2023-05-29,.CDCGBI,,,,192.6564,113.6725,103.6072
2023-05-30,.CDCGBI,,,,192.6905,113.6904,103.6159
2023-05-31,.CDCGBI,,,,192.7335,113.7061,103.6296
2023-06-01,.CDCGBI,,,,192.8038,113.7296,103.658
2023-06-02,.CDCGBI,,,,192.7688,113.7061,103.629
2023-06-05,.CDCGBI,,,,192.8445,113.7341,103.6407
2023-06-06,.CDCGBI,,,,192.8881,113.7581,103.6546
2023-06-07,.CDCGBI,,,,192.9601,113.798,103.684
2023-06-08,.CDCGBI,,,,193.0113,113.8276,103.7021
2023-06-09,.CDCGBI,,,,193.0638,113.8435,103.7208
2023-06-12,.CDCGBI,,,,193.1732,113.8832,103.7509
2023-06-13,.CDCGBI,,,,193.3858,114.0051,103.8571
2023-06-14,.CDCGBI,,,,193.4864,114.0613,103.9022
2023-06-15,.CDCGBI,,,,193.4641,114.0363,103.8801
2023-06-16,.CDCGBI,,,,193.3361,113.9483,103.8004
2023-06-19,.CDCGBI,,,,193.2253,113.8075,103.7102
2023-06-20,.CDCGBI,,,,193.1898,113.7815,103.6809
2023-06-21,.CDCGBI,,,,193.2191,113.7918,103.6871
2023-06-26,.CDCGBI,,,,193.309,113.8291,103.6867
2023-06-27,.CDCGBI,,,,193.2731,113.8034,103.6572
2023-06-28,.CDCGBI,,,,193.2792,113.8035,103.6507
2023-06-29,.CDCGBI,,,,193.3467,113.8308,103.6777
2023-06-30,.CDCGBI,,,,193.3951,113.8534,103.6942
2023-07-03,.CDCGBI,,,,193.4953,113.904,103.7193
2023-07-04,.CDCGBI,,,,193.543,113.932,103.7354
2023-07-05,.CDCGBI,,,,193.5828,113.9367,103.7472
2023-07-06,.CDCGBI,,,,193.6317,113.9624,103.764
2023-07-07,.CDCGBI,,,,193.6945,113.9964,103.7884
2023-07-11,.CDCGBI,,,,193.854,114.0493,103.8359
2023-07-12,.CDCGBI,,,,193.9278,114.0882,103.8663
2023-07-13,.CDCGBI,,,,193.9766,114.1055,103.883
2023-07-14,.CDCGBI,,,,193.983,114.1041,103.8767
2023-07-17,.CDCGBI,,,,194.0514,114.1009,103.8844
2023-07-18,.CDCGBI,0.055,0.0,194.106,194.106,114.1192,103.9044
2023-07-19,.CDCGBI,0.075,0.0,194.1812,194.1812,114.1519,103.9355
2023-07-20,.CDCGBI,0.029,0.0,194.2103,194.2103,114.1471,103.9415
2023-07-21,.CDCGBI,0.067,0.0,194.2773,194.2773,114.1794,103.9682
2023-07-24,.CDCGBI,0.125,0.1,194.4024,194.4024,114.233,104.0069
2023-07-25,.CDCGBI,-0.162,-0.1,194.2402,194.2402,114.1144,103.9087
2023-07-26,.CDCGBI,-0.056,0.0,194.1845,194.1845,114.0588,103.8685
2023-07-27,.CDCGBI,0.095,0.0,194.2793,194.2793,114.1024,103.9103
2023-07-28,.CDCGBI,0.061,0.0,194.3401,194.3401,114.1265,103.9336
2023-07-31,.CDCGBI,-0.012,0.0,194.3279,194.3279,114.0881,103.8976
2023-08-01,.CDCGBI,0.037,0.0,194.3649,194.3649,114.0918,103.9078
2023-08-02,.CDCGBI,0.081,0.0,194.446,194.446,114.1375,103.9421
2023-08-03,.CDCGBI,0.097,0.0,194.5432,194.5432,114.1902,103.985
2023-08-04,.CDCGBI,0.038,0.0,194.5813,194.5813,114.21,103.996
2023-08-07,.CDCGBI,0.096,0.0,194.6776,194.6776,114.2554,104.0189
2023-08-08,.CDCGBI,0.066,0.0,194.7435,194.7435,114.2831,104.0449
2023-08-09,.CDCGBI,0.032,0.0,194.7753,194.7753,114.2825,104.0523
2023-08-10,.CDCGBI,0.037,0.0,194.8119,194.8119,114.2982,104.0624
2023-08-11,.CDCGBI,0.055,0.0,194.8672,194.8672,114.3246,104.0827
2023-08-14,.CDCGBI,0.136,0.1,195.0033,195.0033,114.3741,104.1272
2023-08-15,.CDCGBI,0.354,0.2,195.3574,195.3574,114.5773,104.3096
2023-08-16,.CDCGBI,0.163,0.1,195.5203,195.5203,114.6692,104.3883
2023-08-17,.CDCGBI,0.097,0.0,195.6177,195.6177,114.7076,104.4314
2023-08-18,.CDCGBI,0.109,0.1,195.7266,195.7266,114.7637,104.4807
2023-08-21,.CDCGBI,0.235,0.1,195.9619,195.9619,114.8703,104.5791
2023-08-22,.CDCGBI,0.099,0.1,196.0605,196.0605,114.898,104.6229
2023-08-23,.CDCGBI,0.05,0.0,196.1109,196.1109,114.9111,104.6404
2023-08-24,.CDCGBI,0.036,0.0,196.1472,196.1472,114.9278,104.6504
2023-08-25,.CDCGBI,-0.026,0.0,196.1211,196.1211,114.9036,104.6265
